Task ID,unique_id,Dataset,model_created,model_run,description,Code,run_number,original correctness,tester
1923_C,1923_C_harshkankhar1_0.00%,codeforces2024,human,qwen2p5-coder-32b-instruct,"An array a of length m is considered good if there exists an integer array b
of length m such that the following conditions hold:

  1. \sum\limits_{i=1}^{m} a_i = \sum\limits_{i=1}^{m} b_i ; 
  2. a_i \neq b_i for every index i from 1 to m ; 
  3. b_i > 0 for every index i from 1 to m . 

You are given an array c of length n . Each element of this array is greater
than 0 .

You have to answer q queries. During the i -th query, you have to determine
whether the subarray c_{l_{i}}, c_{l_{i}+1}, \dots, c_{r_{i}} is good.

Input

The first line contains one integer t (1 \le t \le 10^4 ) — the number of test
cases.

The first line of each test case contains two integers n and q (1 \le n, q \le
3 \cdot 10^5 ) — the length of the array c and the number of queries.

The second line of each test case contains n integers c_1, c_2, \dots, c_n (1
\le c_i \le 10^9 ).

Then q lines follow. The i -th of them contains two integers l_i and r_i (1
\le l_i \le r_i \le n ) — the borders of the i -th subarray.

Additional constraints on the input: the sum of n over all test cases does not
exceed 3 \cdot 10^5 ; the sum of q over all test cases does not exceed 3 \cdot
10^5 .

Output

For each query, print YES if the subarray is good. Otherwise, print NO.

You can output each letter of the answer in any case (upper or lower). For
example, the strings yEs, yes, Yes, and YES will all be recognized as positive
responses.

Example

Input

    1
    
    5 4
    
    1 2 1 4 5
    
    1 5
    
    4 4
    
    3 4
    
    1 3

Output

    YES
    NO
    YES
    NO","from itertools import accumulate
def solve():
    n,q=map(int,input().split())
    a=[0]+[int(x) for x in input().split()]
    b=[0]*(n+1)
    for i in range(1,n+1):
        x = 1 if a[i]>1 else 2
        b[i]=b[i-1] + x
    a=list(accumulate(a))
    print(*a)
    for _ in range(q):
        x,y=map(int,input().split())
        print(""NO"") if a[y]-a[x-1]<b[y]-b[x-1] or x==y else print(""YES"") 
   
   
 
for _ in range(int(input())):
    solve()",1,False,False
1919_C,1919_C_shagor1_6.25%,codeforces2024,human,qwen2p5-coder-32b-instruct,"You are given an array a of size n . You will do the following process to
calculate your penalty:

  1. Split array a into two (possibly empty) subsequences^\dagger s and t such that every element of a is either in s or t^\ddagger . 
  2. For an array b of size m , define the penalty p(b) of an array b as the number of indices i between 1 and m - 1 where b_i < b_{i + 1} . 
  3. The total penalty you will receive is p(s) + p(t) . 

If you perform the above process optimally, find the minimum possible penalty
you will receive.

^\dagger A sequence x is a subsequence of a sequence y if x can be obtained
from y by the deletion of several (possibly, zero or all) elements.

^\ddagger Some valid ways to split array a=[3,1,4,1,5] into (s,t) are
([3,4,1,5],[1]) , ([1,1],[3,4,5]) and ([\,],[3,1,4,1,5]) while some invalid
ways to split a are ([3,4,5],[1]) , ([3,1,4,1],[1,5]) and ([1,3,4],[5,1]) .

Input

Each test contains multiple test cases. The first line contains a single
integer t (1 \leq t \leq 10^4 ) — the number of test cases. The description of
the test cases follows.

The first line of each test case contains a single integer n (1\le n\le 2\cdot
10^5 ) — the size of the array a .

The second line contains n integers a_1, a_2, \ldots, a_n (1 \le a_i \le n ) —
the elements of the array a .

It is guaranteed that the sum of n over all test cases does not exceed 2\cdot
10^5 .

Output

For each test case, output a single integer representing the minimum possible
penalty you will receive.

Example

Input

    5
    
    5
    
    1 2 3 4 5
    
    8
    
    8 2 3 1 1 7 4 3
    
    5
    
    3 3 3 3 3
    
    1
    
    1
    
    2
    
    2 1

Output

    3
    1
    0
    0
    0
    
Note

In the first test case, a possible way to split a is s=[2,4,5] and t=[1,3] .
The penalty is p(s)+p(t)=2 + 1 =3 .

In the second test case, a possible way to split a is s=[8,3,1] and
t=[2,1,7,4,3] . The penalty is p(s)+p(t)=0 + 1 =1 .

In the third test case, a possible way to split a is s=[\,] and t=[3,3,3,3,3]
. The penalty is p(s)+p(t)=0 + 0 =0 .","for _ in range(int(input())):
	n = int(input())
	*inp, = map(int, input().split())
	x=y=n+1
	ans=0
	for a in inp:
		if a<=x:x=a
		elif a<=y:y=a
		else: x==y;y=a;ans+=1
	print(ans)",1,False,False
1928_C,1928_C_Redpanda_x_100%,codeforces2024,human,qwen2p5-coder-32b-instruct,"In a well-known school, a physical education lesson took place. As usual,
everyone was lined up and asked to settle in ""the first–k -th"" position.

As is known, settling in ""the first–k -th"" position occurs as follows: the
first k people have numbers 1, 2, 3, \ldots, k , the next k - 2 people have
numbers k - 1, k - 2, \ldots, 2 , the next k people have numbers 1, 2, 3,
\ldots, k , and so on. Thus, the settling repeats every 2k - 2 positions.
Examples of settling are given in the ""Note"" section.

The boy Vasya constantly forgets everything. For example, he forgot the number
k described above. But he remembers the position he occupied in the line, as
well as the number he received during the settling. Help Vasya understand how
many natural numbers k fit under the given constraints.

Note that the settling exists if and only if k > 1 . In particular, this means
that the settling does not exist for k = 1 .

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \leq t \leq 100 ) — the number of test cases. This is followed by
the description of the test cases.

The only line of each test case contains two integers n and x (1 \le x < n \le
10^9 ) — Vasya's position in the line and the number Vasya received during the
settling.

Output

For each test case, output a single integer — the number of different k that
fit under the given constraints.

It can be proven that under the given constraints, the answer is finite.

Example

Input

    5
    
    10 2
    
    3 1
    
    76 4
    
    100 99
    
    1000000000 500000000

Output

    4
    1
    9
    0
    1
    
Note

In the first test case, k equals 2, 3, 5, 6 are suitable.

An example of settling for these k :

k / №| 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10   
---|---|---|---|---|---|---|---|---|---|---  
2 | 1 | 2 | 1 | 2 | 1 | 2 | 1 | 2 | 1 | 2   
3 | 1 | 2 | 3 | 2 | 1 | 2 | 3 | 2 | 1 | 2   
5 | 1 | 2 | 3 | 4 | 5 | 4 | 3 | 2 | 1 | 2   
6 | 1 | 2 | 3 | 4 | 5 | 6 | 5 | 4 | 3 | 2   
  
In the second test case, k = 2 is suitable.","def divisors(n):
    # get factors and their counts
    factors = {}
    nn = n
    i = 2
    while i*i <= nn:
        while nn % i == 0:
            factors[i] = factors.get(i, 0) + 1
            nn //= i
        i += 1
    if nn > 1:
        factors[nn] = factors.get(nn, 0) + 1
 
    primes = list(factors.keys())
 
    # generates factors from primes[k:] subset
    def generate(k):
        if k == len(primes):
            yield 1
        else:
            rest = generate(k+1)
            prime = primes[k]
            for factor in rest:
                prime_to_i = 1
                # prime_to_i iterates prime**i values, i being all possible exponents
                for _ in range(factors[prime] + 1):
                    yield factor * prime_to_i
                    prime_to_i *= prime
 
    # in python3, `yield from generate(0)` would also work
    for factor in generate(0):
        yield factor
 
for _  in range(int(input())):
    # n = int(input())
    n, x = map(int, input().split())
    # arr = list(map(int, input().split()))
 
    ans = 1
 
    h = n-x
    ans = set(k for k in divisors(h) if not k%2 and k/2+1 >= x) # divisors of h >=  max(x, 2)
 
    # print(list(divisors(h)))
 
    ans2 = set()
    if x!=1:
        h = n + x-2
        ans2 = set(k for k in divisors(h) if not k%2 and k/2+1 >= x)
 
    # for f in sorted(ans):
    #     print(f//2+1, end='\t')
    # print()
 
    # print(sorted(ans))
    # print(sorted(ans2))
    ans = ans.union(ans2)
    print(len(ans))
    # print()",1,True,False
1966_C,1966_C_vedang_iitb_2.27%,codeforces2024,human,qwen2p5-coder-32b-instruct,"Alice and Bob are playing a game on n piles of stones. On each player's turn,
they select a positive integer k that is at most the size of the smallest
nonempty pile and remove k stones from each nonempty pile at once. The first
player who is unable to make a move (because all piles are empty) loses.

Given that Alice goes first, who will win the game if both players play
optimally?

Input

The first line of the input contains a single integer t (1 \le t \le 10^4 ) —
the number of test cases. The description of the test cases follows.

The first line of each test case contains a single integer n (1 \le n \le
2\cdot 10^5 ) — the number of piles in the game.

The next line of each test case contains n integers a_1, a_2, \ldots a_n (1
\le a_i \le 10^9 ), where a_i is the initial number of stones in the i -th
pile.

It is guaranteed that the sum of n over all test cases does not exceed 2\cdot
10^5 .

Output

For each test case, print a single line with the name of the winner, assuming
both players play optimally. If Alice wins, print ""Alice"", otherwise print
""Bob"" (without quotes).

Example

Input

    7
    
    5
    
    3 3 3 3 3
    
    2
    
    1 7
    
    7
    
    1 3 9 7 4 2 100
    
    3
    
    1 2 3
    
    6
    
    2 1 3 4 2 4
    
    8
    
    5 7 2 9 6 3 3 2
    
    1
    
    1000000000

Output

    Alice
    Bob
    Alice
    Alice
    Bob
    Alice
    Alice
    
Note

In the first test case, Alice can win by choosing k=3 on her first turn, which
will empty all of the piles at once.

In the second test case, Alice must choose k=1 on her first turn since there
is a pile of size 1 , so Bob can win on the next turn by choosing k=6 .","def modifyArr(a):
    a_new = sorted(list(set(a)))
    a_temp = a_new.copy()
 
    for i in range(1,len(a_new)):
        a_new[i] = a_new[i] - a_temp[i-1]
    
    return a_new
 
def findWinner(a,n):
    if n==1:
        return 1
    elif n==2:
        if a[0]%2==0:
            return 1
        else:
            return 2
    else:
        winNext = findWinner(a[1:],n-1)
        if winNext==2 or (winNext==1 and a[0]!=1):
            return 1
        else:
            return 2            
 
t = int(input())
 
for _ in range(t):
    n = int(input())
 
    a = [int(x) for x in input().split()]
 
    a = modifyArr(a)
    n = len(a)
    #print(a)
 
    if findWinner(a,n)==1:
        print(""Alice"")
    else:
        print(""Bob"")",1,False,False
1929_A,1929_A_cuiwenqian370_0.00%,codeforces2024,human,qwen2p5-coder-32b-instruct,"Sasha decided to give his girlfriend an array a_1, a_2, \ldots, a_n . He found
out that his girlfriend evaluates the beauty of the array as the sum of the
values (a_i - a_{i - 1}) for all integers i from 2 to n .

Help Sasha and tell him the maximum beauty of the array a that he can obtain,
if he can rearrange its elements in any way.

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \le t \le 500 ) — the number of test cases. The description of
the test cases follows.

The first line of each test case contains a single integer n (2 \leq n \leq
100 ) — the length of the array a .

The second line of each test case contains n integers a_1, a_2, \ldots, a_n (1
\leq a_i \leq 10^9 ) — the elements of the array a .

Output

For each test case, output a single integer — the maximum beauty of the array
a that can be obtained.

Example

Input

    5
    
    3
    
    2 1 3
    
    3
    
    69 69 69
    
    5
    
    100 54 80 43 90
    
    4
    
    3 4 3 3
    
    2
    
    2 1

Output

    2
    0
    57
    1
    1
    
Note

In the first test case, the elements of the array a can be rearranged to make
a = [1, 2, 3] . Then its beauty will be equal to (a_2 - a_1) + (a_3 - a_2) =
(2 - 1) + (3 - 2) = 2 .

In the second test case, there is no need to rearrange the elements of the
array a . Then its beauty will be equal to 0 .","def max_beauty_of_array(n, arr):
    arr.sort()
    # Create a new array with largest and smallest elements alternating
    new_arr = []
    left = 0
    right = n - 1
    while left <= right:
        if left == right:
            new_arr.append(arr[left])
        else:
            new_arr.append(arr[right])
            new_arr.append(arr[left])
        left += 1
        right -= 1
    
    # Calculate the sum of absolute differences
    max_beauty = 0
    for i in range(1, n):
        max_beauty += abs(new_arr[i] - new_arr[i - 1])
    
    return max_beauty
 
# Read number of test cases
t = int(input())
results = []
for _ in range(t):
    n = int(input())
    arr = list(map(int, input().split()))
    result = max_beauty_of_array(n, arr)
    results.append(result)
 
for result in results:
    print(result)",1,False,False
1929_C,1929_C_avaniagr_100%,codeforces2024,human,qwen2p5-coder-32b-instruct,"Sasha decided to give his girlfriend the best handbag, but unfortunately for
Sasha, it is very expensive. Therefore, Sasha wants to earn it. After looking
at earning tips on the internet, he decided to go to the casino.

Sasha knows that the casino operates under the following rules. If Sasha
places a bet of y coins (where y is a positive integer), then in case of
winning, he will receive y \cdot k coins (i.e., his number of coins will
increase by y \cdot (k - 1) ). And in case of losing, he will lose the entire
bet amount (i.e., his number of coins will decrease by y ).

Note that the bet amount must always be a positive (> 0 ) integer and cannot
exceed Sasha's current number of coins.

Sasha also knows that there is a promotion at the casino: he cannot lose more
than x times in a row.

Initially, Sasha has a coins. He wonders whether he can place bets such that
he is guaranteed to win any number of coins. In other words, is it true that
for any integer n , Sasha can make bets so that for any outcome that does not
contradict the rules described above, at some moment of time he will have at
least n coins.

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \le t \le 1000 ) — the number of test cases. The description of
the test cases follows.

The single line of each test case contains three integers k, x and a (2 \leq k
\leq 30 , 1 \leq x \leq 100 , 1 \leq a \leq 10^9 ) — the number of times the
bet is increased in case of a win, the maximum number of consecutive losses,
and the initial number of coins Sasha has.

Output

For each test case, output ""YES"" (without quotes) if Sasha can achieve it and
""NO"" (without quotes) otherwise.

You can output ""YES"" and ""NO"" in any case (for example, the strings ""yEs"",
""yes"" and ""Yes"" will be recognized as a positive answer).

Example

Input

    9
    
    2 1 7
    
    2 1 1
    
    2 3 15
    
    3 3 6
    
    4 4 5
    
    5 4 7
    
    4 88 1000000000
    
    25 69 231
    
    13 97 18806

Output

    YES
    NO
    YES
    NO
    NO
    YES
    NO
    NO
    NO
    
Note

In the first test case, Sasha can proceed as follows:

  * If Sasha places a bet for the first time or if he won the previous bet, then he places 1 coin.
  * If Sasha lost the previous bet, then he places 2 coins.

Note that Sasha cannot lose more than once in a row.

It can be proven that with this strategy, Sasha can obtain as many coins as he
wants.

In the second test case, Sasha can only place 1 coin for the first time. But
in case of a loss, he will not be able to place any more bets, so he will not
be able to guarantee having as many coins as he wants.","for s in [*open(0)][1:]:
    k,x,a=map(int,s.split())
    if x<k-1:
        if a>=(x+1):
            print('YES')
        else:
            print('NO')
    elif x==k-1:
       
        if a>=x+2:
            print('YES')
        else:
            print('NO')
    else:
        z = k-2
        for i in range(x-k+3):
            z += (z//(k-1) + 1)
        if a>=z:
            print('YES')
        else:
            print('NO')",1,True,False
1956_D,1956_D_2200033007_KLU_100%,codeforces2024,human,qwen2p5-coder-32b-instruct,"Nene gave you an array of integers a_1, a_2, \ldots, a_n of length n .

You can perform the following operation no more than 5\cdot 10^5 times
(possibly zero):

  * Choose two integers l and r such that 1 \le l \le r \le n , compute x as \operatorname{MEX}(\\{a_l, a_{l+1}, \ldots, a_r\\}) , and simultaneously set a_l:=x, a_{l+1}:=x, \ldots, a_r:=x . 

Here, \operatorname{MEX} of a set of integers \\{c_1, c_2, \ldots, c_k\\} is
defined as the smallest non-negative integer m which does not occur in the set
c .

Your goal is to maximize the sum of the elements of the array a . Find the
maximum sum and construct a sequence of operations that achieves this sum.
Note that you don't need to minimize the number of operations in this
sequence, you only should use no more than 5\cdot 10^5 operations in your
solution.

Input

The first line contains an integer n (1 \le n \le 18 ) — the length of the
array a .

The second line contains n integers a_1,a_2,\ldots,a_n (0\leq a_i \leq 10^7 )
— the array a .

Output

In the first line, output two integers s and m (0\le m\le 5\cdot 10^5 ) — the
maximum sum of elements of the array a and the number of operations in your
solution.

In the i -th of the following m lines, output two integers l and r (1 \le l
\le r \le n ), representing the parameters of the i -th operation.

It can be shown that the maximum sum of elements of the array a can always be
obtained in no more than 5 \cdot 10^5 operations.

Examples

Input

    2
    
    0 1

Output

    4 1
    1 2
    
Input

    3
    
    1 3 9

Output

    13 0
    
Input

    4
    
    1 100 2 1

Output

    105 2
    3 3
    3 4
    
Input

    1
    
    0

Output

    1 1
    1 1
    
Note

In the first example, after the operation with l=1 and r=2 the array a becomes
equal to [2,2] . It can be shown that it is impossible to achieve a larger sum
of the elements of a , so the answer is 4 .

In the second example, the initial sum of elements is 13 which can be shown to
be the largest.

In the third example, the array a changes as follows:

  * after the first operation (l=3 , r=3 ), the array a becomes equal to [1,100,0,1] ; 
  * after the second operation (l=3 , r=4 ), the array a becomes equal to [1,100,2,2] . 

It can be shown that it is impossible to achieve a larger sum of the elements
of a , so the answer is 105 .","#from functools import cache
from typing import List, Tuple
 
n = int(input())
arr = list(map(int, input().split()))
 
 
res_dict = {}
def get_max_possible_value(start_index: int, end_index: int) -> int:
    key = (start_index, end_index)
    if key in res_dict:
        return res_dict[key]
    if start_index == end_index:
        res_dict[key] = max(1, arr[start_index])
        return max(1, arr[start_index])
    res = (end_index - start_index + 1) ** 2
    for i in range(start_index + 1, end_index):
        new_res = get_max_possible_value(start_index, i - 1) + get_max_possible_value(i + 1, end_index) + arr[i]
        res = max(res, new_res)
    res = max(res, arr[start_index] + get_max_possible_value(start_index + 1, end_index))
    res = max(res, arr[end_index] + get_max_possible_value(start_index, end_index - 1))
    res_dict[key] = res
    return res
 
 
def get_changes(start_index: int, end_index: int) -> List[Tuple[int, int]]:
    max_value = get_max_possible_value(start_index, end_index)
    length = end_index - start_index + 1
    if length == 1:
        if arr[start_index] > 0:
            return []
        return [(start_index, start_index)]
    if max_value == length ** 2:
        res = []
 
        def make_stairs(i:int) -> None:
            is_already_stairs = True
            for j in range(i + 1):
                if arr[start_index + j] != j:
                    is_already_stairs = False
            if is_already_stairs:
                return
            if i == 0:
                res.append((start_index, start_index))
                arr[start_index] = 1
                return
            if arr[start_index + i] == i:
                make_stairs(i - 1)
            else:
                make_stairs(i - 1)
                res.append((start_index, start_index + i))
                for j in range(start_index, start_index + i + 1):
                    arr[j] = i
                make_stairs(i - 1)
        make_stairs(length - 1)
        res.append((start_index, end_index))
        return res
 
    else:
        for i in range(start_index + 1, end_index):
            temp_res = get_max_possible_value(start_index, i - 1) + get_max_possible_value(i + 1, end_index) + arr[i]
            if temp_res == max_value:
                return get_changes(start_index, i - 1) + get_changes(i + 1, end_index)
        if arr[start_index] + get_max_possible_value(start_index + 1, end_index) == max_value:
            return get_changes(start_index + 1, end_index)
        elif arr[end_index] + get_max_possible_value(start_index, end_index - 1) == max_value:
            return get_changes(start_index, end_index - 1)
 
 
 
res = get_max_possible_value(0, n - 1)
changes = get_changes(0, n - 1)
print(res, len(changes))
for a, b in changes:
    print(a + 1, b + 1)",1,True,False
1945_D,1945_D_vjudge.1_100%,codeforces2024,human,qwen2p5-coder-32b-instruct,"The guys lined up in a queue of n people, starting with person number i = 1 ,
to ask Serafim the Owl about the meaning of life. Unfortunately, Kirill was
very busy writing the legend for this problem, so he arrived a little later
and stood at the end of the line after the n -th person. Kirill is completely
dissatisfied with this situation, so he decided to bribe some people ahead of
him.

For the i -th person in the queue, Kirill knows two values: a_i and b_i . If
at the moment Kirill is standing at position i , then he can choose any
position j such that j < i and exchange places with the person at position j .
In this case, Kirill will have to pay him a_j coins. And for each k such that
j < k < i , Kirill will have to pay b_k coins to the person at position k .
Kirill can perform this action any number of times.

Kirill is thrifty, so he wants to spend as few coins as possible, but he
doesn't want to wait too long, so Kirill believes he should be among the first
m people in line.

Help Kirill determine the minimum number of coins he will have to spend in
order to not wait too long.

Input

Each test consists of several sets of input data. The first line contains a
single integer t (1 \le t \le 10^4 ) — the number of test cases. Then follows
the description of the test case.

The first line of each test case contains two integers n and m (1 \le m \le n
\le 200\,000 ) — the number of people in the queue besides Kirill and the
maximum allowable final position of Kirill, respectively.

The second line contains n integers a_1, a_2, \dots, a_n separated by spaces
(1 \le a_i \le 10^9 ).

The third line contains n integers b_1, b_2, \dots, b_n separated by spaces (1
\le b_i \le 10^9 ).

It is guaranteed that the sum of the values of n over all test cases does not
exceed 2 \cdot 10^5 .

Output

For each test case, output a single integer — the minimum number of coins
Kirill needs to spend.

Example

Input

    4
    
    4 2
    
    7 3 6 9
    
    4 3 8 5
    
    6 2
    
    6 9 7 1 8 3
    
    5 8 8 1 4 1
    
    7 7
    
    7 2 9 2 6 5 9
    
    9 1 10 7 1 4 9
    
    2 1
    
    2 3
    
    1 1

Output

    14
    22
    9
    3","def solve(n, k, a, b):
    c = [min(a[i], b[i]) for i in range(n)]
 
    suff = [0] * (n + 1)
    for i in range(n - 1, -1, -1):
        suff[i] = suff[i + 1] + c[i]
 
    ans = float('inf')
    for i in range(k):
        ans = min(ans, a[i] + suff[i + 1])
 
    print(ans)
 
t = int(input())
for _ in range(t):
    n, k = map(int, input().split())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
 
    solve(n, k, a, b)",1,True,False
1972_D1,1972_D1_Imran32_50.00%,codeforces2024,human,qwen2p5-coder-32b-instruct,"The two versions are different problems. You may want to read both versions.
You can make hacks only if both versions are solved.

You are given two positive integers n , m .

Calculate the number of ordered pairs (a, b) satisfying the following
conditions:

  * 1\le a\le n , 1\le b\le m ; 
  * a+b is a multiple of b \cdot \gcd(a,b) . 

Input

Each test contains multiple test cases. The first line contains the number of
test cases t (1\le t\le 10^4 ). The description of the test cases follows.

The first line of each test case contains two integers n , m (1\le n,m\le 2
\cdot 10^6 ).

It is guaranteed that neither the sum of n nor the sum of m over all test
cases exceeds 2 \cdot 10^6 .

Output

For each test case, print a single integer: the number of valid pairs.

Example

Input

    6
    
    1 1
    
    2 3
    
    3 5
    
    10 8
    
    100 1233
    
    1000000 1145141

Output

    1
    3
    4
    14
    153
    1643498
    
Note

In the first test case, only (1,1) satisfies the conditions.

In the fourth test case,
(1,1),(2,1),(2,2),(3,1),(4,1),(5,1),(6,1),(6,2),(6,3),(7,1),(8,1),(9,1),(10,1),(10,2)
satisfy the conditions.","'''
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~**
*                      BISMILLAHIR RAHMANIR RAHEEM                         *                                                    *
**~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
'''
import math
 
def oacm():
    n, k = map(int, input().split())
    
    ans = n 
    root = int(math.sqrt(n)) + 1
  
    for i in range(2, root + 1) :
        cnt = i * i
        ans +=((n + i) // cnt ) 
 
    print(ans)
 
 
t = int(input())
for _ in range(t):
    oacm()",1,False,False
1920_B,1920_B_omar1212nasser_0.00%,codeforces2024,human,qwen2p5-coder-32b-instruct,"Alice and Bob are playing a game. They have an array a_1, a_2,\ldots,a_n . The
game consists of two steps:

  * First, Alice will remove at most k elements from the array. 
  * Second, Bob will multiply at most x elements of the array by -1 . 

Alice wants to maximize the sum of elements of the array while Bob wants to
minimize it. Find the sum of elements of the array after the game if both
players play optimally.

Input

Each test consists of multiple test cases. The first line contains a single
integer t (1 \leq t \leq 10^4 ) — the number of test cases. The description of
the test cases follows.

The first line of each test case contains three integers n , k , and x (1 \leq
n \leq 2 \cdot 10^5 , 1 \leq x,k \leq n ) — the number of elements in the
array, the limit on the number of elements of the array that Alice can remove,
and the limit on the number of elements of the array that Bob can multiply -1
to.

The second line of each test case contains n integers a_1, a_2,\ldots, a_n (1
\leq a_i \leq 1000 ) — the elements of the array.

It is guaranteed that the sum of n over all test cases does not exceed 2 \cdot
10^5 .

Output

For each test case, output a single integer — the sum of elements of the array
after the game if both players play optimally.

Example

Input

    8
    
    1 1 1
    
    1
    
    4 1 1
    
    3 1 2 4
    
    6 6 3
    
    1 4 3 2 5 6
    
    6 6 1
    
    3 7 3 3 32 15
    
    8 5 3
    
    5 5 3 3 3 2 9 9
    
    10 6 4
    
    1 8 2 9 3 3 4 5 3 200
    
    2 2 1
    
    4 3
    
    2 1 2
    
    1 3

Output

    0
    2
    0
    3
    -5
    -9
    0
    -1
    
Note

In the first test case, it is optimal for Alice to remove the only element of
the array. Then, the sum of elements of the array is 0 after the game is over.

In the second test case, it is optimal for Alice to not remove any elements.
Bob will then multiply 4 by -1 . So the final sum of elements of the array is
3+1+2-4=2 .

In the fifth test case, it is optimal for Alice to remove 9, 9 . Bob will then
multiply 5, 5, 3 by -1 . So the final sum of elements of the array is
-5-5-3+3+3+2=-5 .","def main():
    t = int(input())
    for i in range(t):
        n,k,x = map(int, input().split())
        a = list(map(int, input().split()))
        a.sort()
        product = alice(k, x, a)
        print(product)
        
def alice(removals, negatives, elements):
    if removals == 6 and negatives == 3:
        return 0
    pos = []
    s = sum(elements)
    n = sum(elements[-negatives:])
    pos.append(s - 2 * n)
    for i in range(1, removals+1):
        s -= elements[-i]
        try:
            n += elements[-(negatives+i)] - elements[-i]
        except IndexError:
            n = 0
        pos.append(s - 2 * n)
    return max(pos)
 
main()",1,False,False
1948_E,1948_E_123gjweq2_100%,codeforces2024,human,qwen2p5-coder-32b-instruct,"You are given two integers, n and k . There is a graph on n vertices, numbered
from 1 to n , which initially has no edges.

You have to assign each vertex an integer; let a_i be the integer on the
vertex i . All a_i should be distinct integers from 1 to n .

After assigning integers, for every pair of vertices (i, j) , you add an edge
between them if |i - j| + |a_i - a_j| \le k .

Your goal is to create a graph which can be partitioned into the minimum
possible (for the given values of n and k ) number of cliques. Each vertex of
the graph should belong to exactly one clique. Recall that a clique is a set
of vertices such that every pair of vertices in it are connected with an edge.

Since BledDest hasn't really brushed his programming skills up, he can't solve
the problem ""given a graph, partition it into the minimum number of cliques"".
So we also ask you to print the partition itself.

Input

The first line contains one integer t (1 \le t \le 1600 ) — the number of test
cases.

Each test case consists of one line containing two integers n and k (2 \le n
\le 40 ; 1 \le k \le 2n ).

Output

For each test case, print three lines:

  * the first line should contain n distinct integers a_1, a_2, \dots, a_n (1 \le a_i \le n ) — the values you assign to the vertices; 
  * the second line should contain one integer q (1 \le q \le n ) — the number of cliques you partition the graph into; 
  * the third line should contain n integers c_1, c_2, \dots, c_n (1 \le c_i \le q ) — the partition of the graph into cliques. Where two vertices u and v are in the same clique if c_u = c_v . 

If there are multiple answers, print any of them.

Example

Input

    3
    
    2 3
    
    5 4
    
    8 16

Output

    2 1
    1
    1 1
    3 1 5 2 4
    2
    1 1 2 1 2
    1 2 3 4 5 6 7 8
    1
    1 1 1 1 1 1 1 1","from math import ceil
 
def thing(n, k):
	cliques = ceil(n / k)
	arr = [0] * n
	cliquess = [0] * n
 
	def make_array(left, right, clique):
		small_element = left + 1
		big_element = right + 1
		mid = (big_element - small_element + 1) // 2
		not_mid = (right - left + 1) - mid
		for i in range(mid):
			arr[left + mid - i - 1] = small_element + i
			cliquess[left + i] = clique
 
		for i in range(not_mid):
			arr[left + mid + i] = big_element - i
			cliquess[left + mid + i] = clique
 
 
 
	for i in range(cliques):
		make_array(i * k, min((i + 1) * k - 1, n - 1), i + 1)
 
	print(*arr)
	print(cliques)
	print(*cliquess)
 
testcases = range(int(input()))
 
for case in testcases:
	n, k = [int(i) for i in input().split("" "")]
	thing(n, k)",1,True,False
1977_A,1977_A_Sardorbek_08_100%,codeforces2024,human,qwen2p5-coder-32b-instruct,"The little boy Nikita was given some cubes as a present. He decided to build a
tower out of them.

Initially, the tower doesn't have any cubes. In one move, Nikita either puts
exactly 1 cube on top of the tower or removes exactly 1 cube from the top of
the tower. Is it possible that after n moves, the resulting tower has exactly
m cubes?

Input

Each test contains multiple test cases. The first line of input contains a
single integer t (1 \le t \le 100 ) — the number of test cases. The
description of the test cases follows.

The only line of each test case contains two integers n and m (1 \le n, m \le
100 ).

Output

For each test case, output ""Yes"" (without quotes) if Nikita can obtain a tower
with m cubes, and ""No"" (without quotes) otherwise.

You can output each letter in any case (lowercase or uppercase). For example,
the strings ""yEs"", ""yes"", ""Yes"", and ""YES"" will be accepted as a positive
answer.

Example

Input

    3
    
    3 3
    
    2 4
    
    5 3

Output

    Yes
    No
    Yes
    
Note

In the first test case, Nikita can put 1 cube on top of the tower 3 times in a
row, so the answer is ""Yes"".

In the second test case, Nikita can only end up with either a tower with no
blocks or a tower with 2 blocks, so the answer is ""No"".","a=int(input())
for i in range(a):
    b,c=map(int,input().split())
    q=(b,c)
    if b==c:
        print('YES')
    elif b<c:
        print('NO')
    else:
        if b%2==c%2:
            print('Yes')
        else:
            print('No')",1,True,False
