Task ID,Dataset,model_created,model_run,description,Code,run_number,original correctness,summary fsl,naive correctness fsl,vanilla,simple tree,complex tree,summary,simple verify fsl,complex verify fsl,summary verify fsl,simple verify,complex verify,summary verify
282,codeforces2024,human,qwen2.5-7b-instruct,"The only difference between the versions of this problem is the maximum value
of n .

Professor Vector is preparing to teach her Arithmancy class. She needs to
prepare n distinct magic words for the class. Each magic word is a string
consisting of characters X and O. A spell is a string created by concatenating
two magic words together. The power of a spell is equal to the number of its
different non-empty substrings. For example, the power of the spell XOXO is
equal to 7, because it has 7 different substrings: X, O, XO, OX, XOX, OXO and
XOXO.

Each student will create their own spell by concatenating two magic words.
Since the students are not very good at magic yet, they will choose each of
the two words independently and uniformly at random from the n words provided
by Professor Vector. It is therefore also possible that the two words a
student chooses are the same. Each student will then compute the power of
their spell, and tell it to Professor Vector. In order to check their work,
and of course to impress the students, Professor Vector needs to find out
which two magic words and in which order were concatenated by each student.

Your program needs to perform the role of Professor Vector: first, create n
distinct magic words, and then handle multiple requests where it is given the
spell power and needs to determine the indices of the two magic words, in the
correct order, that were used to create the corresponding spell.

Interaction

This is an interactive problem.

First, your program should read a single integer n (1 \le n \le 1000 ), the
number of magic words to prepare. Then, it should print n magic words it has
created, one per line. The magic words must be distinct, each magic word must
have at least 1 and at most 30\cdot n characters, and each character must be
either X or O. We will denote the i -th magic word you printed as w_i (1 \le i
\le n ).

Then, your program should read a single integer q (1 \le q \le 1000 ), the
number of students in the class. Then, it should repeat the following process
q times, one per student.

For the j -th student, it should first read a single integer p_j , the power
of their spell. It is guaranteed that this number is computed by choosing two
indices u_j and v_j independently and uniformly at random between 1 and n
inclusive, concatenating w_{u_j} and w_{v_j} , and finding the number of
different non-empty substrings of the resulting string. Then, your program
must print the numbers u_j and v_j , in this order (1 \le u_j, v_j \le n ).

Note that it is not enough to find any two magic words that concatenate into a
spell with the given power. You must find the exact words used by the student
in the exact order.

Remember to flush the output stream after printing all magic words and after
printing u_j and v_j for each student.

Example

Input

Copy

    2
    
    2
    15
    
    11

Output

Copy

    XOXO
    X
    
    1 1
    
    2 1","import sys

# Read the number of magic words to create
n = int(input())

# Generate n distinct magic words
# The pattern used here is 'X' repeated i times followed by 'O' if i is odd
words = ['X' * i + 'O' * (i % 2) for i in range(1, n + 1)]

# Print the magic words, one per line
print('\n'.join(words))
sys.stdout.flush()

# Precompute the powers of all possible concatenations of magic words
powers = {}
for i in range(n):
    for j in range(n):
        # Concatenate the words and calculate the power
        concatenated = words[i] + words[j]
        power = len(set(concatenated[k:l] for k in range(len(concatenated)) for l in range(k + 1, len(concatenated) + 1)))
        # Store the power and the indices in the dictionary
        powers[power] = (i + 1, j + 1)

# Read the number of students (queries)
q = int(input())

# Process each query
for _ in range(q):
    # Read the power of the spell
    p = int(input())
    # Look up the power in the dictionary to find the indices
    u, v = powers[p]
    # Print the indices of the magic words
    print(u, v)
    sys.stdout.flush()",2,False,False,True,True,True,True,True,False,True,True,True,False,False
282,codeforces2024,human,qwen2.5-7b-instruct,"The only difference between the versions of this problem is the maximum value
of n .

Professor Vector is preparing to teach her Arithmancy class. She needs to
prepare n distinct magic words for the class. Each magic word is a string
consisting of characters X and O. A spell is a string created by concatenating
two magic words together. The power of a spell is equal to the number of its
different non-empty substrings. For example, the power of the spell XOXO is
equal to 7, because it has 7 different substrings: X, O, XO, OX, XOX, OXO and
XOXO.

Each student will create their own spell by concatenating two magic words.
Since the students are not very good at magic yet, they will choose each of
the two words independently and uniformly at random from the n words provided
by Professor Vector. It is therefore also possible that the two words a
student chooses are the same. Each student will then compute the power of
their spell, and tell it to Professor Vector. In order to check their work,
and of course to impress the students, Professor Vector needs to find out
which two magic words and in which order were concatenated by each student.

Your program needs to perform the role of Professor Vector: first, create n
distinct magic words, and then handle multiple requests where it is given the
spell power and needs to determine the indices of the two magic words, in the
correct order, that were used to create the corresponding spell.

Interaction

This is an interactive problem.

First, your program should read a single integer n (1 \le n \le 1000 ), the
number of magic words to prepare. Then, it should print n magic words it has
created, one per line. The magic words must be distinct, each magic word must
have at least 1 and at most 30\cdot n characters, and each character must be
either X or O. We will denote the i -th magic word you printed as w_i (1 \le i
\le n ).

Then, your program should read a single integer q (1 \le q \le 1000 ), the
number of students in the class. Then, it should repeat the following process
q times, one per student.

For the j -th student, it should first read a single integer p_j , the power
of their spell. It is guaranteed that this number is computed by choosing two
indices u_j and v_j independently and uniformly at random between 1 and n
inclusive, concatenating w_{u_j} and w_{v_j} , and finding the number of
different non-empty substrings of the resulting string. Then, your program
must print the numbers u_j and v_j , in this order (1 \le u_j, v_j \le n ).

Note that it is not enough to find any two magic words that concatenate into a
spell with the given power. You must find the exact words used by the student
in the exact order.

Remember to flush the output stream after printing all magic words and after
printing u_j and v_j for each student.

Example

Input

Copy

    2
    
    2
    15
    
    11

Output

Copy

    XOXO
    X
    
    1 1
    
    2 1","n = int(input())
 
w = []
q = {}
i = -1
 
def f(a,b):
    return (a+2)*(b+4)-1 if a >= b else (a+5)*(b+1)-1
 
while len(w) < n:
    i += 1
    if f(i,i) in q:
        continue
    if any(f(i,j) in q for j in w):
        continue
    if any(f(j,i) in q for j in w):
        continue
    q1 = {f(i,i): (len(w),len(w))}
    ok = True
    for r,j in enumerate(w):
        v = f(i,j)
        if v in q1:
            ok = False
            break
        q1[v] = len(w),r
    if not ok:
        continue
    for r,j in enumerate(w):
        v = f(j,i)
        if v in q1:
            ok = False
            break
        q1[v] = r,len(w)
    if not ok:
        continue
    q.update(q1)
    w.append(i)
 
for i in w:
    print(""XO""+i*""X"")
    
t = int(input())
for _ in range(t):
    x = int(input())
    u,v = q[x]
    print(u+1, v+1)",2,True,False,False,True,False,True,True,False,False,True,False,False,True
291,codeforces2024,human,qwen2.5-7b-instruct,"You have an array a of n integers.

You perform exactly k operations on it. In one operation, you select any
contiguous subarray of the array a (possibly empty) and insert the sum of this
subarray anywhere in the array.

Your task is to find the maximum possible sum of the array after k such
operations.

As this number can be very large, output the answer modulo 10^9 + 7 .

Reminder: the remainder of a number x modulo p is the smallest non-negative y
such that there exists an integer q and x = p \cdot q + y .

Input

Each test consists of several test cases. The first line contains a single
integer t (1 \le t \le 10^4 ) — the number of test cases. Then follows the
description of the test cases.

The first line of each test case contains two integers n and k (1 \le n, k \le
2 \cdot 10^5 ) — the length of the array a and the number of operations,
respectively.

The second line of each test case contains n integers a_1, a_2, \ldots, a_n
(-10^9 \le a_i \le 10^9 ) — the array a itself.

It is guaranteed that the sum of the values of n and k for all test cases does
not exceed 2 \cdot 10^5 .

Output

For each test, output a single integer — the maximum sum of the array that can
be obtained after k operations modulo 10^9 + 7 .

Example

Input

    12
    
    2 2
    
    -4 -7
    
    3 3
    
    2 2 8
    
    1 7
    
    7
    
    5 1
    
    4 -2 8 -12 9
    
    7 4
    
    8 14 -9 6 0 -1 3
    
    7 100
    
    5 3 -8 12 -5 -9 3
    
    6 1000
    
    -1000000000 -1000000000 -1000000000 -1000000000 -1000000000 -1000000000
    
    2 1
    
    1000000000 8
    
    5 4
    
    0 0 0 0 0
    
    6 10
    
    48973 757292 58277 -38574 27475 999984
    
    7 1
    
    -1000 1000 -1000 1000 -1000 1000 -1000
    
    10 10050
    
    408293874 -3498597 7374783 295774930 -48574034 26623784 498754833 -294875830 283045804 85938045

Output

    999999996
    96
    896
    17
    351
    716455332
    42
    2
    0
    897909241
    0
    416571966
    
Note

In the first test case, it is advantageous to take an empty subarray of the
array twice and insert the sum of the empty subarray (zero) anywhere, then the
sum of the resulting array will be (-4) + (-7) + 0 + 0 = -11 , modulo 10^9 + 7
this is 999\,999\,996 .

In the second test case, it is advantageous to take the sum of the entire
array three times and place it anywhere in the array, then one of the possible
sequences of actions: [2, 2, 8 ] \rightarrow [2, 2, 8, 12 ] \rightarrow [2, 2,
8, 12, 24 ] \rightarrow [2, 2, 8, 12, 24, 48 ], the sum of the final array is
2 + 2 + 8 + 12 + 24 + 48 = 96 .

In the fourth test case, it is advantageous to take a subarray of the array
consisting of the first three numbers (i.e. consisting of the numbers 4, -2
and 8 ) and insert its sum at the beginning of the array, thereby obtaining
the array [10, 4, -2, 8, -12, 9 ], the sum of this array is 17 .

In the seventh test case, it will always be advantageous for us to take an
empty subarray of the array. In this case, the sum of the resulting array will
not differ from the sum of the original. The answer will be the sum of the
original array, taken modulo — 42 , because (-6 \cdot (10^9 + 7) + 42 =
-6\,000\,000\,000) .","MOD = 10**9 + 7

for _ in range(int(input())):
    n, k = map(int, input().split())
    a = list(map(int, input().split()))
    _sum = 0
    _max = 0

    for i in range(n):
        _sum = max(0, _sum + a[i])
        _max = max(_max, _sum)

    _acc = 0
    for i in range(k):
        _acc += (_acc + _max) % MOD

    print((sum(a) + _acc) % MOD)",2,True,False,True,False,True,True,True,True,True,True,False,True,True
118,codeforces2024,human,qwen2.5-7b-instruct,"You are given two integers n and k (k \le n ), where k is even.

A permutation of length n is an array consisting of n distinct integers from 1
to n in any order. For example, [2,3,1,5,4] is a permutation, but [1,2,2] is
not a permutation (as 2 appears twice in the array) and [0,1,2] is also not a
permutation (as n=3 , but 3 is not present in the array).

Your task is to construct a k -level permutation of length n .

A permutation is called k -level if, among all the sums of continuous segments
of length k (of which there are exactly n - k + 1 ), any two sums differ by no
more than 1 .

More formally, to determine if the permutation p is k -level, first construct
an array s of length n - k + 1 , where s_i=\sum_{j=i}^{i+k-1} p_j , i.e., the
i -th element is equal to the sum of p_i, p_{i+1}, \dots, p_{i+k-1} .

A permutation is called k -level if \max(s) - \min(s) \le 1 .

Find any k -level permutation of length n .

Input

The first line of the input contains a single integer t (1 \le t \le 10^4 ) —
the number of test cases. This is followed by the description of the test
cases.

The first and only line of each test case contains two integers n and k (2 \le
k \le n \le 2 \cdot 10^5 , k is even), where n is the length of the desired
permutation.

It is guaranteed that the sum of n for all test cases does not exceed 2 \cdot
10^5 .

Output

For each test case, output any k -level permutation of length n .

It is guaranteed that such a permutation always exists given the constraints.

Example

Input

    5
    
    2 2
    
    3 2
    
    10 4
    
    13 4
    
    7 4

Output

    2 1
    1 3 2
    1 8 4 10 2 7 5 9 3 6
    4 10 1 13 5 9 2 12 6 8 3 11 7
    1 6 3 7 2 5 4
    
Note

In the second test case of the example:

  * p_1 + p_2 = 3 + 1 = 4 ; 
  * p_2 + p_3 = 1 + 2 = 3 . 

The maximum among the sums is 4 , and the minimum is 3 .","def solve():
    n, k = map(int, input().split())
    l, r = 1, n
    ans = [0] * n
    for i in range(k):
        for j in range(i, n, k):
            if i % 2 == 0:
                ans[j] = l
                l += 1
            else:
                ans[j] = r
                r -= 1
    print(*ans)
    
    
for _ in range(int(input())):
    solve()",2,True,False,False,True,True,True,True,True,True,True,False,True,False
291,codeforces2024,human,qwen2.5-7b-instruct,"You have an array a of n integers.

You perform exactly k operations on it. In one operation, you select any
contiguous subarray of the array a (possibly empty) and insert the sum of this
subarray anywhere in the array.

Your task is to find the maximum possible sum of the array after k such
operations.

As this number can be very large, output the answer modulo 10^9 + 7 .

Reminder: the remainder of a number x modulo p is the smallest non-negative y
such that there exists an integer q and x = p \cdot q + y .

Input

Each test consists of several test cases. The first line contains a single
integer t (1 \le t \le 10^4 ) — the number of test cases. Then follows the
description of the test cases.

The first line of each test case contains two integers n and k (1 \le n, k \le
2 \cdot 10^5 ) — the length of the array a and the number of operations,
respectively.

The second line of each test case contains n integers a_1, a_2, \ldots, a_n
(-10^9 \le a_i \le 10^9 ) — the array a itself.

It is guaranteed that the sum of the values of n and k for all test cases does
not exceed 2 \cdot 10^5 .

Output

For each test, output a single integer — the maximum sum of the array that can
be obtained after k operations modulo 10^9 + 7 .

Example

Input

    12
    
    2 2
    
    -4 -7
    
    3 3
    
    2 2 8
    
    1 7
    
    7
    
    5 1
    
    4 -2 8 -12 9
    
    7 4
    
    8 14 -9 6 0 -1 3
    
    7 100
    
    5 3 -8 12 -5 -9 3
    
    6 1000
    
    -1000000000 -1000000000 -1000000000 -1000000000 -1000000000 -1000000000
    
    2 1
    
    1000000000 8
    
    5 4
    
    0 0 0 0 0
    
    6 10
    
    48973 757292 58277 -38574 27475 999984
    
    7 1
    
    -1000 1000 -1000 1000 -1000 1000 -1000
    
    10 10050
    
    408293874 -3498597 7374783 295774930 -48574034 26623784 498754833 -294875830 283045804 85938045

Output

    999999996
    96
    896
    17
    351
    716455332
    42
    2
    0
    897909241
    0
    416571966
    
Note

In the first test case, it is advantageous to take an empty subarray of the
array twice and insert the sum of the empty subarray (zero) anywhere, then the
sum of the resulting array will be (-4) + (-7) + 0 + 0 = -11 , modulo 10^9 + 7
this is 999\,999\,996 .

In the second test case, it is advantageous to take the sum of the entire
array three times and place it anywhere in the array, then one of the possible
sequences of actions: [2, 2, 8 ] \rightarrow [2, 2, 8, 12 ] \rightarrow [2, 2,
8, 12, 24 ] \rightarrow [2, 2, 8, 12, 24, 48 ], the sum of the final array is
2 + 2 + 8 + 12 + 24 + 48 = 96 .

In the fourth test case, it is advantageous to take a subarray of the array
consisting of the first three numbers (i.e. consisting of the numbers 4, -2
and 8 ) and insert its sum at the beginning of the array, thereby obtaining
the array [10, 4, -2, 8, -12, 9 ], the sum of this array is 17 .

In the seventh test case, it will always be advantageous for us to take an
empty subarray of the array. In this case, the sum of the resulting array will
not differ from the sum of the original. The answer will be the sum of the
original array, taken modulo — 42 , because (-6 \cdot (10^9 + 7) + 42 =
-6\,000\,000\,000) .","def check_digits(n):
    s = str(n)
    res = -1
    for i in range(len(s)):
        if int(s[i]) < 5:
            res = i
            break
    return res 
t = int(input())
for sfe in range(t):
    n,k = map(int,input().split())
    arr = list(map(int,input().split()))
    table = {}
    # mx = {0:[],1:0}
    ng = False
    l = 0
    r = n-1
    bsum = sum(arr)
    mx = bsum
    while (r-l != 0):
        if arr[l] <= arr[r]:
            bsum -= arr[l]
            l += 1
            mx = max(mx,bsum)
        else:
            bsum -= arr[r]
            mx = max(mx,bsum)
            r -= 1
    mx = max(0,mx)
    print(mx)
    print((sum(arr)+mx*(2**(k)-1))%(10**9+7))",2,False,False,False,False,False,False,False,False,False,False,True,False,False
1,codeforces2024,human,qwen2.5-7b-instruct,"You are given an array a of length 2n , consisting of each integer from 1 to n
exactly twice.

You are also given an integer k (1 \leq k \leq \lfloor \frac{n}{2} \rfloor ).

You need to find two arrays l and r each of length \mathbf{2k} such that:

  * l is a subset^\dagger of [a_1, a_2, \ldots a_n] 
  * r is a subset of [a_{n+1}, a_{n+2}, \ldots a_{2n}] 
  * [bitwise XOR](https://en.wikipedia.org/wiki/Bitwise_operation#XOR) of elements of l is equal to the bitwise XOR of elements of r ; in other words, l_1 \oplus l_2 \oplus \ldots \oplus l_{2k} = r_1 \oplus r_2 \oplus \ldots \oplus r_{2k} 

It can be proved that at least one pair of l and r always exists. If there are
multiple solutions, you may output any one of them.

^\dagger A sequence x is a subset of a sequence y if x can be obtained by
deleting several (possibly none or all) elements of y and rearranging the
elements in any order. For example, [3,1,2,1] , [1, 2, 3] , [1, 1] and [3, 2]
are subsets of [1, 1, 2, 3] but [4] and [2, 2] are not subsets of [1, 1, 2, 3]
.

Input

Each test contains multiple test cases. The first line contains a single
integer t (1 \leq t \leq 5000 ) — the number of test cases. The description of
the test cases follows.

The first line of each test case contains 2 integers n and k (2 \le n \le 5
\cdot 10^4 , 1 \leq k \leq \lfloor \frac{n}{2} \rfloor ).

The second line contains 2n integers a_1, a_2, \ldots, a_{2n} (1 \le a_i \le n
). It is guaranteed that every integer from 1 to n occurs exactly twice in a .

It is guaranteed that the sum of n over all test cases does not exceed 5 \cdot
10^4 .

Output

For each test case, output two lines.

On the first line of output, output 2k integers l_1, l_2, \ldots, l_{2k} .

On the second line of output, output 2k integers r_1, r_2, \ldots r_{2k} .

If there are multiple solutions, you may output any one of them.

Example

Input

    4
    
    2 1
    
    1 2 2 1
    
    6 1
    
    6 4 2 1 2 3 1 6 3 5 5 4
    
    4 1
    
    1 2 3 4 1 2 3 4
    
    6 2
    
    5 1 3 3 5 1 2 6 4 6 4 2

Output

    2 1
    2 1
    6 4
    1 3
    1 2
    1 2
    5 1 3 3
    6 4 2 4
    
Note

In the first test case, we choose l=[2,1] and r=[2,1] . [2, 1] is a subset of
[a_1, a_2] and [2, 1] is a subset of [a_3, a_4] , and 2 \oplus 1 = 2 \oplus 1
= 3 .

In the second test case, 6 \oplus 4 = 1 \oplus 3 = 2 .","import sys
from collections import Counter
import itertools as it
import copy


print = lambda x: sys.stdout.write(str(x) + ""\n"")
input = lambda: sys.stdin.readline().strip()



tc = int(input())
for _ in range(tc):

    n,k  = map(int, input().split())
    a = list(map(int, input().split()))
    k = 2*k

    half = a[:n]
    half2 = a[n:]
    cnts = Counter(half)
    cnts2 = Counter(half2)
    pairs = 0
    singles = 0

    for num, cnt in cnts.items():
        if cnt == 1:
            singles+=1
        else:
            pairs+=1

    #print(f""singles: {singles}, pairs: {pairs} in {half}, k={k}"")
    found = False
    ws = 0
    wp = 0
    for wanted_singles in range(k+1):
        if wanted_singles > singles:
            continue
        if (k - wanted_singles) % 2 == 1:
            continue

        wanted_pairs = (k-wanted_singles) >> 1
        if wanted_pairs > pairs:
            continue

        found = True
        ws = wanted_singles
        wp = wanted_pairs
        break

    assert found

    #print(f""ws: {ws}, wp: {wp}"")

    res1 = []
    res2 = []
    hs = 0
    for ai in half:
        if hs == ws:
            break
        if cnts[ai] == 1:
            hs+=1
            res1.append(ai)
            res2.append(ai)

    hp = 0
    for ai, cnt in cnts.items():
        if hp == wp:
            break
        if cnt == 2:
            hp+=1
            res1.append(ai)
            res1.append(ai)

    hp = 0
    for ai, cnt in cnts2.items():
        if hp == wp:
            break
        if cnt == 2:
            hp+=1
            res2.append(ai)
            res2.append(ai)

    print("" "".join(map(str, res1)))
    print("" "".join(map(str, res2)))",2,True,False,False,True,False,True,True,False,False,True,False,False,True
1,codeforces2024,human,qwen2.5-7b-instruct,"You are given an array a of length 2n , consisting of each integer from 1 to n
exactly twice.

You are also given an integer k (1 \leq k \leq \lfloor \frac{n}{2} \rfloor ).

You need to find two arrays l and r each of length \mathbf{2k} such that:

  * l is a subset^\dagger of [a_1, a_2, \ldots a_n] 
  * r is a subset of [a_{n+1}, a_{n+2}, \ldots a_{2n}] 
  * [bitwise XOR](https://en.wikipedia.org/wiki/Bitwise_operation#XOR) of elements of l is equal to the bitwise XOR of elements of r ; in other words, l_1 \oplus l_2 \oplus \ldots \oplus l_{2k} = r_1 \oplus r_2 \oplus \ldots \oplus r_{2k} 

It can be proved that at least one pair of l and r always exists. If there are
multiple solutions, you may output any one of them.

^\dagger A sequence x is a subset of a sequence y if x can be obtained by
deleting several (possibly none or all) elements of y and rearranging the
elements in any order. For example, [3,1,2,1] , [1, 2, 3] , [1, 1] and [3, 2]
are subsets of [1, 1, 2, 3] but [4] and [2, 2] are not subsets of [1, 1, 2, 3]
.

Input

Each test contains multiple test cases. The first line contains a single
integer t (1 \leq t \leq 5000 ) — the number of test cases. The description of
the test cases follows.

The first line of each test case contains 2 integers n and k (2 \le n \le 5
\cdot 10^4 , 1 \leq k \leq \lfloor \frac{n}{2} \rfloor ).

The second line contains 2n integers a_1, a_2, \ldots, a_{2n} (1 \le a_i \le n
). It is guaranteed that every integer from 1 to n occurs exactly twice in a .

It is guaranteed that the sum of n over all test cases does not exceed 5 \cdot
10^4 .

Output

For each test case, output two lines.

On the first line of output, output 2k integers l_1, l_2, \ldots, l_{2k} .

On the second line of output, output 2k integers r_1, r_2, \ldots r_{2k} .

If there are multiple solutions, you may output any one of them.

Example

Input

    4
    
    2 1
    
    1 2 2 1
    
    6 1
    
    6 4 2 1 2 3 1 6 3 5 5 4
    
    4 1
    
    1 2 3 4 1 2 3 4
    
    6 2
    
    5 1 3 3 5 1 2 6 4 6 4 2

Output

    2 1
    2 1
    6 4
    1 3
    1 2
    1 2
    5 1 3 3
    6 4 2 4
    
Note

In the first test case, we choose l=[2,1] and r=[2,1] . [2, 1] is a subset of
[a_1, a_2] and [2, 1] is a subset of [a_3, a_4] , and 2 \oplus 1 = 2 \oplus 1
= 3 .

In the second test case, 6 \oplus 4 = 1 \oplus 3 = 2 .","def main():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        k = 2 * k  # Doubling k
        
        a = list(map(int, input().split()))
        occ = [0] * (n + 1)

        for x in a:
            occ[x] += 1
        
        g0, g1, g2 = [], [], []
        for i in range(1, n + 1):
            if occ[i] == 0:
                g0.append(i)
            elif occ[i] == 1:
                g1.append(i)
            else:
                g2.append(i)
        
        v = 0
        output = []
        # Handle g2 first
        for x in g2:
            if v < k:
                output.append(f""{x} {x}"")
                v += 2
        
        # Handle g1 next
        for x in g1:
            if v < k:
                output.append(f""{x}"")
                v += 1
        
        # Print the first line
        print("" "".join(output))
        
        # Reset and handle g0
        v = 0
        output = []
        for x in g0:
            if v < k:
                output.append(f""{x} {x}"")
                v += 2
        
        # Handle g1 again
        for x in g1:
            if v < k:
                output.append(f""{x}"")
                v += 1
        
        # Print the second line
        print("" "".join(output))

if __name__ == ""__main__"":
    main()",2,False,False,False,False,False,True,False,True,True,True,True,True,True
252,codeforces2024,human,qwen2.5-7b-instruct,"You are playing a computer game. The current level of this game can be modeled
as a straight line. Your character is in point 0 of this line. There are n
monsters trying to kill your character; the i -th monster has health equal to
a_i and is initially in the point x_i .

Every second, the following happens:

  * first, you fire up to k bullets at monsters. Each bullet targets exactly one monster and decreases its health by 1 . For each bullet, you choose its target arbitrary (for example, you can fire all bullets at one monster, fire all bullets at different monsters, or choose any other combination). Any monster can be targeted by a bullet, regardless of its position and any other factors; 
  * then, all alive monsters with health 0 or less die; 
  * then, all alive monsters move 1 point closer to you (monsters to the left of you increase their coordinates by 1 , monsters to the right of you decrease their coordinates by 1 ). If any monster reaches your character (moves to the point 0 ), you lose. 

Can you survive and kill all n monsters without letting any of them reach your
character?

Input

The first line of the input contains one integer t (1 \le t \le 3 \cdot 10^4 )
— the number of test cases.

Each test case consists of three lines:

  * the first line contains two integers n and k (1 \le n \le 3 \cdot 10^5 ; 1 \le k \le 2 \cdot 10^9 ); 
  * the second line contains n integers a_1, a_2, \dots, a_n (1 \le a_i \le 10^9 ); 
  * the third line contains n integers x_1, x_2, \dots, x_n (-n \le x_1 < x_2 < x_3 < \dots < x_n \le n ; x_i \ne 0 ). 

Additional constraint on the input: the sum of n over all test cases does not
exceed 3 \cdot 10^5 .

Output

For each test case, print YES if you can kill all n monsters before they reach
your character, or NO otherwise.

You can output each letter of the answer in any case (upper or lower). For
example, the strings yEs, yes, Yes, and YES will all be recognized as positive
responses.

Example

Input

    5
    
    3 2
    
    1 2 3
    
    -1 2 3
    
    2 1
    
    1 1
    
    -1 1
    
    4 10
    
    3 4 2 5
    
    -3 -2 1 3
    
    5 3
    
    2 1 3 2 5
    
    -3 -2 3 4 5
    
    2 1
    
    1 2
    
    1 2

Output

    YES
    NO
    YES
    YES
    NO
    
Note

In the first example, you can act as follows:

  * during the 1 -st second, fire 1 bullet at the 1 -st monster and 1 bullet at the 3 -rd monster. Then the 1 -st monster dies, the 2 -nd and the 3 -rd monster move closer; 
  * during the 2 -nd second, fire 2 bullets at the 2 -nd monster. Then the 2 -nd monster dies, the 3 -rd monster moves closer; 
  * during the 3 -rd second, fire 2 bullets at the 3 -rd monster. Then the 3 -rd monster dies. 

In the second example, you can fire only 1 bullet, so you can kill only one of
the two monsters during the 1 -st second. Then, the remaining monster moves
closer and kills your character.","def solve():
    n, k = map(int, input().split())
    v = list(map(int, input().split()))
    x = list(map(int, input().split()))

    # Initialize the array to store ""put all on right""
    put_all_on_right = [0] * (n + 1)

    # Populate the put_all_on_right array
    for i in range(n):
        put_all_on_right[abs(x[i])] += v[i]

    # Simulate the power depletion and recharging process
    my_power = k
    for i in range(1, n + 1):
        if my_power < put_all_on_right[i]:
            print(""NO"")
            return
        my_power -= put_all_on_right[i]
        my_power += k

    print(""YES"")


# Main function for handling multiple test cases    
def main():
    t = int(input())
    for _ in range(t):
        solve()


if __name__ == ""__main__"":
    main()",2,True,False,False,True,True,True,True,False,False,False,True,True,False
6,codeforces2024,human,qwen2.5-7b-instruct,"There are n islands, numbered 1, 2, \ldots, n . Initially, every pair of
islands is connected by a bridge. Hence, there are a total of \frac{n (n -
1)}{2} bridges.

Everule lives on island 1 and enjoys visiting the other islands using bridges.
Dominater has the power to destroy at most k bridges to minimize the number of
islands that Everule can reach using (possibly multiple) bridges.

Find the minimum number of islands (including island 1 ) that Everule can
visit if Dominater destroys bridges optimally.

Input

Each test contains multiple test cases. The first line contains a single
integer t (1 \leq t \leq 10^3 ) — the number of test cases. The description of
the test cases follows.

The first and only line of each test case contains two integers n and k (1 \le
n \le 100 , 0 \le k \le \frac{n \cdot (n - 1)}{2} ).

Output

For each test case, output the minimum number of islands that Everule can
visit if Dominater destroys bridges optimally.

Example

Input

    6
    
    2 0
    
    2 1
    
    4 1
    
    5 10
    
    5 3
    
    4 4

Output

    2
    1
    4
    1
    5
    1
    
Note

In the first test case, since no bridges can be destroyed, all the islands
will be reachable.

In the second test case, you can destroy the bridge between islands 1 and 2 .
Everule will not be able to visit island 2 but can still visit island 1 .
Therefore, the total number of islands that Everule can visit is 1 .

In the third test case, Everule always has a way of reaching all islands
despite what Dominater does. For example, if Dominater destroyed the bridge
between islands 1 and 2 , Everule can still visit island 2 by traveling by 1
\to 3 \to 2 as the bridges between 1 and 3 , and between 3 and 2 are not
destroyed.

In the fourth test case, you can destroy all bridges since k = \frac{n \cdot
(n - 1)}{2} . Everule will be only able to visit 1 island (island 1 ).","for t in range(int(input())):
    n, k = map(int, input().split())
    r=n
    if k>=n-1:
        r=1
    print(r)",2,True,False,False,True,True,True,True,False,False,True,True,False,True
258,codeforces2024,human,qwen2.5-7b-instruct,"You are given a positive integer x . Find any array of integers a_0, a_1,
\ldots, a_{n-1} for which the following holds:

  * 1 \le n \le 32 , 
  * a_i is 1 , 0 , or -1 for all 0 \le i \le n - 1 , 
  * x = \displaystyle{\sum_{i=0}^{n - 1}{a_i \cdot 2^i}} , 
  * There does not exist an index 0 \le i \le n - 2 such that both a_{i} \neq 0 and a_{i + 1} \neq 0 . 

It can be proven that under the constraints of the problem, a valid array
always exists.

Input

Each test contains multiple test cases. The first line of input contains a
single integer t (1 \le t \le 10^4 ) — the number of test cases. The
description of the test cases follows.

The only line of each test case contains a single positive integer x (1 \le x
< 2^{30} ).

Output

For each test case, output two lines.

On the first line, output an integer n (1 \le n \le 32 ) — the length of the
array a_0, a_1, \ldots, a_{n-1} .

On the second line, output the array a_0, a_1, \ldots, a_{n-1} .

If there are multiple valid arrays, you can output any of them.

Example

Input

    7
    
    1
    
    14
    
    24
    
    15
    
    27
    
    11
    
    19

Output

    1
    1
    5
    0 -1 0 0 1
    6
    0 0 0 -1 0 1
    5
    -1 0 0 0 1
    6
    -1 0 -1 0 0 1
    5
    -1 0 -1 0 1
    5
    -1 0 1 0 1

Note

In the first test case, one valid array is [1] , since (1) \cdot 2^0 = 1 .

In the second test case, one possible valid array is [0,-1,0,0,1] , since (0)
\cdot 2^0 + (-1) \cdot 2^1 + (0) \cdot 2^2 + (0) \cdot 2^3 + (1) \cdot 2^4 =
-2 + 16 = 14 .","def binary_colouring(x):
    if x == 1:
        return [1]

    bits = []
    while x > 0:
        bit = x & 1
        bits.append(bit)
        x >>= 1

    n = len(bits)
    a = [0] * n

    for i in range(n - 1):
        if bits[i]:
            a[i] = 1

        if bits[i + 1]:
            a[i + 1] = -1

    return a",2,False,False,False,True,False,True,False,True,True,False,True,True,True
